"HonestPre";"ActuallyAre";"HACCT_9";"HACCT_14";"HACCT_22";"HACCT_30";"HACCT_10";"HACCT_1";"HACCT_43";"HACCT_26";"HACCT_2";"HACCT_6";"HACCT_25";"HACCT_49";"HACCT_AttentionHA";"Guide_1";"Guide_2";"Guide_3";"Guide_4";"Guide_5";"Guide_6";"Guide_7";"Guide_8";"GuideNY";"TACCT_10";"TACCT_13";"TACCT_19";"TACCT_23";"TACCT_26";"TACCT_31";"TACCT_35";"TACCT_38";"TACCT_41";"TACCT_49";"TACCT_AttentionTA";"RCI_1";"RCI_2";"RCI_3";"RCI_4";"RCI_5";"RCI_6";"RCI_7";"RCI_8";"RCI_9";"RCI_10";"STI_1";"STI_2";"STI_3";"STI_4";"STI_5";"STI_6";"STI_7";"STI_8";"AcctTo_1";"AcctTo_2";"AcctGod0no1yes";"AcctTo_3";"AcctTo_4";"AcctTo_5";"AcctTo_6";"AcctTo_7";"AcctTo_8";"AcctTo_9";"R_S_2x2";"R_S_Slider_4";"R_S_Slider_5";"Member";"Repair_AttentionRepair";"bNeutral";"RepX2_2new";"RepX2_3new";"RepX2_4new";"RepX2_12new";"RepX2_20new";"RepX2_17new";"RepX2_16new";"RepX2_5new";"RepX2_6new";"RepX2_9new";"RepX2_AttentionRepX2";"bfi1";"bfi2";"bfi2r";"bfi3";"bfi4";"bfi5";"bfi6";"bfi6r";"bfi7";"bfi8";"bfi8r";"bfi9";"bfi9r";"bfi10";"bfi11";"bfi12";"bfi12r";"bfi13";"bfi14";"bfi15";"bfi16";"bfi17";"bfi18";"bfi18r";"bfi19";"bfi20";"bfi21";"bfi21r";"bfi22";"bfi23";"bfi23r";"bfi24";"bfi24r";"bfi25";"bfi26";"bfi27";"bfi27r";"bfi28";"bfi29";"bfi30";"bfi31";"bfi31r";"bfi32";"bfi33";"bfi34";"bfi34r";"bfi35";"bfi35r";"bfi36";"bfi37";"bfi37r";"bfi38";"bfi39";"bfi40";"bfi41";"bfi41r";"bfi42";"bfi43";"bfi43r";"bfi44";"MLQ_MLQp1";"MLQ_MLQs2";"MLQ_MLQs3";"MLQ_MLQp4";"MLQ_MLQp5";"MLQ_MLQp6";"MLQ_MLQs7";"MLQ_MLQs8";"MLQ_MLQp9doR";"MLQ9rev";"MLQ_MLQs10";"FLmo_1";"FLmo_2";"FLmo_3";"FLmo_4";"FLmo_5";"FLmo_6";"FLmo_7";"FLmo_8";"FLmo_9";"FLmo_10";"FLmo_11";"FLmo_12";"FLmo_13";"FLmo_14";"SD_3";"SD_6";"SD_10";"SD_12";"SD_13";"SD13rev";"SD_15";"SD_16";"SD16rev";"SD_19";"SD_21";"SD21rev";"SD_26";"SD26rev";"SD_28";"SD_30";"SD_33";"SD33rev";"SDsumraw";"SDTotalUse";"Predict";"RepX2Tot6";"FLmoTot";"MLQPresence";"MLQSearch";"RCI10Tot";"STISpiritual";"STIGod";"STItot";"bfia";"bfic";"bfie";"bfin";"bfio";"HAcct11Tot";"TAcct10Tot"
1;1;5;4;5;2;4;3;4;5;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;4;4;4;5;5;4;5;1;2;2;2;4;5;4;4;4;2;1;6;5;5;5;5;5;4;5;1;1;1;1;1;1;NA;1;1;NA;1;100;100;2;1;2;4;5;5;4;4;4;4;5;5;5;1;3;2;4;5;2;4;4;2;5;2;4;4;2;3;4;1;5;5;4;3;4;5;1;5;4;4;4;2;4;1;5;4;2;4;2;4;2;5;3;4;5;1;5;4;4;2;4;2;2;2;4;4;4;4;1;5;3;2;4;2;6;4;5;4;5;5;5;5;2;6;5;3;4;3;3;1;0;3;1;3;3;3;1;3;3;2;1;1;2;1;2;1;2;1;2;1;2;2;1;1;1;2;1;18;5;1;26;34;26;24;30;20;20;40;4,11111111111111;4,55555555555556;2,5;2,875;3,5;44;46
1;1;3;4;5;5;5;4;5;5;5;5;5;5;2;NA;NA;NA;NA;NA;NA;1;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;1;2;1;5;1;1;1;1;1;6;1;6;1;6;1;6;1;1;1;0;NA;NA;1;1;1;1;NA;3;0;50;1;1;2;5;5;5;5;5;5;5;5;5;5;1;4;2;4;4;4;4;5;1;5;2;4;1;5;5;2;1;5;5;5;5;5;5;1;5;5;4;5;1;5;1;5;3;3;1;4;1;5;5;5;5;4;2;5;3;1;5;5;1;2;1;5;5;5;4;4;2;5;5;1;1;4;1;7;4;7;7;7;5;4;4;4;4;3;4;3;3;0;1;0;4;4;3;3;5;4;1;1;1;2;1;2;2;1;2;2;1;2;1;2;1;2;1;2;22;9;1;30;41;26;24;15;24;4;28;4,88888888888889;4,11111111111111;2,625;4,625;3,2;51;50
1;1;4;3;4;3;4;4;4;2;4;3;4;4;2;1;1;NA;NA;NA;NA;NA;NA;2;4;3;4;2;2;3;4;3;3;3;1;4;3;1;2;3;4;4;2;3;3;4;3;4;3;4;3;4;4;1;1;0;NA;NA;NA;NA;NA;NA;NA;1;67;46;1;1;2;4;3;5;3;2;5;4;4;2;4;1;4;3;3;3;3;4;3;3;3;4;2;3;3;3;5;4;2;3;4;4;5;4;3;3;5;4;3;3;3;3;3;4;2;4;3;3;3;4;3;2;3;3;4;3;3;3;3;3;4;4;2;4;4;4;3;3;3;3;3;4;7;6;4;3;3;5;4;4;4;4;7;1;1;3;2;2;4;3;3;2;1;4;3;3;3;1;1;1;1;1;2;1;1;2;1;1;2;2;1;1;2;2;1;17;4;1;22;35;22;25;29;16;13;29;3;3,11111111111111;3,75;3,375;3,5;39;31
1;1;4;4;3;3;3;4;5;5;5;4;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;4;3;5;3;3;4;3;3;4;1;1;1;1;1;1;1;1;1;1;1;3;4;4;4;2;4;4;2;1;1;0;NA;NA;1;NA;1;1;NA;4;54;42;1;1;2;5;5;4;5;4;4;5;5;5;5;1;3;4;2;3;5;3;4;2;3;3;3;2;4;4;2;3;3;4;4;4;3;4;2;4;1;3;3;3;2;4;2;2;4;3;3;4;2;4;5;4;4;2;3;3;3;3;3;3;3;3;3;4;4;4;3;3;4;4;2;3;4;6;7;4;5;4;7;7;4;4;7;3;3;1;1;0;0;0;0;3;2;3;0;5;0;2;1;1;2;1;2;1;1;2;1;1;2;2;1;1;1;1;2;19;6;1;27;21;21;34;10;13;14;27;2,88888888888889;3,22222222222222;2,625;3,75;3,4;45;35
1;1;5;5;5;5;5;5;5;5;5;1;5;5;2;1;1;NA;NA;NA;1;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;1;1;5;5;5;5;NA;5;4;6;6;6;6;6;6;6;6;NA;NA;1;1;NA;NA;NA;NA;NA;NA;1;100;100;2;1;2;5;5;5;5;5;5;5;5;5;5;1;1;5;1;5;1;1;5;1;4;1;5;3;3;5;5;5;1;5;5;5;5;1;4;2;5;5;5;1;5;5;1;5;1;4;5;1;5;5;5;1;5;1;5;5;5;1;5;1;5;5;1;1;1;1;1;5;5;1;5;1;7;7;7;7;7;7;7;7;1;7;7;3;5;3;5;5;0;0;0;5;5;0;5;5;5;2;1;2;2;1;2;2;1;2;1;2;1;2;1;2;1;2;1;20;7;1;30;46;35;35;NA;24;24;48;3,11111111111111;3,77777777777778;3;2,75;2,9;51;50
1;1;4;3;4;4;3;4;4;4;4;3;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;4;6;6;6;6;6;6;6;6;1;1;1;1;1;1;1;1;1;NA;1;95;95;2;1;2;5;5;5;5;5;5;5;5;5;5;1;2;1;5;4;1;4;1;5;5;1;5;2;4;4;4;1;5;5;1;4;4;5;1;5;1;4;2;4;5;1;5;5;1;4;4;1;5;5;1;4;1;5;5;5;5;1;2;4;4;1;5;4;1;4;1;5;5;1;5;4;6;6;6;6;6;6;3;3;1;7;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;25;12;1;30;56;31;19;49;24;24;48;5;4,77777777777778;4;1,375;4,1;41;50
1;1;5;5;5;5;4;4;5;3;4;5;5;5;2;NA;NA;NA;NA;NA;1;NA;NA;2;4;4;3;5;5;3;2;4;4;3;1;2;1;3;1;3;4;3;2;5;3;4;4;3;2;4;4;4;3;1;NA;0;NA;1;1;NA;1;1;NA;3;17;70;1;1;2;5;5;5;5;5;5;5;5;5;5;1;2;1;5;5;4;4;5;1;5;2;4;5;1;5;2;1;5;5;1;4;4;5;1;5;1;4;4;2;4;2;4;5;1;5;2;1;5;4;1;5;4;2;5;5;5;1;5;1;4;3;3;5;4;5;1;5;5;2;4;5;5;5;4;4;5;5;5;4;5;3;4;4;4;4;5;4;3;3;3;5;3;4;5;3;1;2;2;1;2;1;2;1;1;2;2;1;2;2;1;1;1;2;1;20;7;1;30;51;22;22;27;15;13;28;4,66666666666667;4,55555555555556;2,375;1,75;4,3;50;37
1;1;5;4;4;4;5;2;4;3;4;3;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;4;3;4;3;3;3;4;4;3;1;1;1;3;3;2;2;4;4;3;2;3;3;3;4;2;4;2;3;1;NA;0;NA;1;NA;NA;NA;NA;NA;1;28;35;1;1;2;1;3;3;3;3;2;2;1;1;1;1;2;4;2;4;5;3;4;2;4;1;5;3;3;4;1;3;3;4;5;4;2;2;3;3;4;2;3;3;3;3;3;3;3;4;4;4;2;3;4;4;4;2;3;3;3;3;4;2;2;2;4;3;4;4;3;3;3;5;1;4;4;3;2;1;4;6;3;4;5;3;1;1;1;1;0;0;0;1;1;3;2;3;3;0;0;1;2;1;1;2;1;1;1;2;2;1;2;1;2;2;1;1;2;20;7;1;15;16;18;13;25;10;14;24;2,88888888888889;3,22222222222222;2,25;3,875;3,4;42;34
1;1;3;4;4;4;4;3;4;4;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;4;1;2;1;2;2;2;2;2;2;2;1;5;5;5;5;4;4;4;4;1;1;1;1;1;1;NA;NA;1;NA;1;53;53;1;1;2;4;4;3;4;3;4;4;4;4;4;1;2;2;4;4;3;3;4;2;4;2;4;3;3;4;3;2;4;4;3;3;3;4;3;3;2;4;4;2;4;2;4;4;2;3;3;2;4;4;3;3;3;3;4;4;3;3;3;3;3;2;4;4;2;3;2;4;4;2;4;2;4;5;5;4;5;4;5;4;3;5;4;4;3;4;1;0;4;3;3;3;3;3;3;3;3;1;2;1;1;1;2;2;1;2;2;1;2;2;1;1;2;1;2;21;8;1;22;40;22;23;18;18;18;36;4;3,88888888888889;2,625;2,625;3,2;42;40
1;1;4;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;1;1;1;1;NA;1;1;1;1;NA;1;93;94;2;1;2;5;5;5;5;4;5;5;5;5;4;1;4;4;2;5;3;3;3;3;5;4;2;2;4;5;3;1;5;5;4;4;3;4;5;1;4;4;3;3;5;3;3;4;2;3;4;3;3;5;4;4;3;3;5;4;2;4;5;1;5;2;4;4;2;4;3;3;4;3;3;2;6;4;4;6;6;6;5;5;2;6;4;3;4;4;4;4;4;5;4;4;4;4;3;3;3;2;1;1;1;2;1;1;1;2;2;1;2;1;2;1;1;1;2;19;6;1;29;53;30;22;50;24;24;48;4,11111111111111;3,55555555555556;3,5;3,375;3,3;54;50
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;1;1;1;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;1;NA;0;NA;NA;NA;NA;NA;NA;NA;4;22;38;1;1;2;5;5;5;5;5;5;5;5;5;5;1;1;4;2;3;5;3;5;1;3;4;2;1;5;1;1;3;3;5;5;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;2;5;1;2;3;3;3;5;5;5;1;3;5;1;1;6;6;6;6;6;6;6;6;7;1;6;1;3;3;0;2;1;1;3;0;4;0;0;0;3;1;1;1;1;1;2;1;1;2;1;1;2;1;2;1;1;1;2;18;5;1;30;21;25;30;24;16;16;32;2,88888888888889;3;2,125;3,875;2,6;55;50
1;1;4;4;4;4;4;4;4;4;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;4;1;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5;5;5;1;NA;0;NA;NA;NA;NA;NA;NA;NA;1;72;79;2;1;2;4;4;4;4;4;4;4;4;4;4;1;3;3;3;4;2;2;4;2;4;4;2;4;2;4;4;4;2;4;4;4;4;4;4;2;4;4;4;2;4;4;2;4;2;4;4;4;2;4;4;4;4;2;4;4;4;2;5;1;4;4;2;4;4;4;4;2;4;4;2;4;6;6;6;6;6;6;6;6;2;6;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;2;2;1;2;1;2;2;1;2;2;1;2;1;2;2;2;1;19;6;1;24;56;30;26;20;20;20;40;3,22222222222222;3,11111111111111;3,125;3;3,3;44;40
1;1;5;4;4;2;4;2;4;5;5;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;2;4;4;4;4;4;4;4;4;1;4;1;2;2;3;3;1;2;1;1;5;5;5;5;5;5;5;5;1;NA;0;NA;NA;NA;NA;NA;1;NA;3;21;83;1;1;2;4;4;4;4;4;4;4;4;4;4;1;4;5;1;4;4;4;4;2;4;4;2;1;5;4;1;4;2;4;5;5;3;2;4;2;5;2;2;4;5;5;1;1;5;2;2;4;2;2;5;3;3;3;4;2;1;5;5;1;4;5;1;4;5;2;3;3;4;4;2;3;5;5;2;4;4;3;2;2;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;1;2;2;1;1;2;1;1;2;1;2;1;2;1;2;1;16;3;1;24;42;20;15;20;20;20;40;2,77777777777778;2,55555555555556;2,875;4,875;2,9;43;38
1;1;4;4;4;4;4;4;4;4;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;3;5;5;5;5;5;5;5;3;3;6;6;6;6;6;6;6;6;1;1;1;1;NA;1;NA;NA;1;NA;1;100;100;2;1;2;4;4;4;4;4;3;4;4;4;4;1;3;2;4;4;2;3;3;3;4;3;3;4;2;4;3;1;5;5;3;3;4;5;3;3;1;3;3;3;4;3;3;3;3;4;4;4;2;4;4;4;3;3;4;4;4;2;3;3;4;3;3;3;2;4;3;3;3;3;3;2;5;4;4;5;5;5;5;5;3;5;4;4;4;4;4;4;3;3;3;3;4;3;3;4;3;2;2;2;2;1;2;2;1;2;2;1;2;2;1;1;1;2;1;22;9;1;23;49;25;22;44;24;24;48;3,77777777777778;3,55555555555556;3,375;2,375;3,3;44;50
1;1;4;4;5;5;5;3;3;4;4;4;5;3;2;NA;NA;NA;1;NA;NA;NA;NA;2;5;5;5;4;3;5;5;5;4;4;1;2;5;5;3;4;4;4;3;3;2;6;5;4;5;6;4;3;3;1;1;1;1;NA;1;1;NA;1;NA;3;9;90;2;1;2;5;5;4;4;3;4;4;5;4;4;1;3;2;4;5;4;3;3;3;5;1;5;3;3;4;3;1;5;5;3;5;3;5;1;5;4;3;1;5;4;1;5;4;2;4;4;1;5;4;3;3;1;5;5;5;5;1;1;5;4;1;5;5;3;4;4;2;4;2;4;4;4;6;5;4;2;4;6;5;1;7;5;3;3;3;4;3;2;2;1;5;4;4;4;4;3;2;2;2;2;2;1;2;2;1;2;1;2;2;1;2;2;2;1;22;9;1;25;45;21;27;35;19;17;36;4,66666666666667;4,77777777777778;3,75;2,875;3,7;44;45
1;1;5;5;5;5;5;5;5;4;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;3;1;1;4;3;3;2;4;3;2;3;4;4;4;4;4;4;4;4;3;1;NA;0;NA;NA;1;1;1;1;NA;1;75;77;2;1;2;5;5;4;4;4;5;5;4;5;4;1;3;1;5;5;1;4;4;2;4;3;3;5;1;4;5;1;5;5;3;4;4;4;1;5;1;5;3;3;5;1;5;5;1;4;4;1;5;5;1;3;1;5;5;5;4;2;4;2;4;1;5;4;1;4;2;4;5;1;5;2;6;6;5;6;6;6;5;5;1;7;6;5;5;4;4;4;4;5;4;4;4;4;3;5;4;2;2;2;2;1;2;1;1;2;2;1;2;1;2;2;2;1;2;25;12;1;27;59;31;27;29;16;15;31;4,77777777777778;4,66666666666667;3,75;1,375;3,6;54;39
1;1;5;4;5;4;5;5;4;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;4;5;5;1;2;2;3;4;4;5;3;2;3;1;6;6;5;5;5;5;6;6;1;1;1;1;NA;NA;NA;1;1;NA;1;75;82;2;1;2;5;5;5;5;5;5;5;5;5;5;1;1;2;4;5;3;5;4;2;5;1;5;1;5;4;2;1;5;5;3;4;3;5;5;1;5;5;5;1;5;3;3;2;4;4;3;3;3;3;4;5;5;1;5;5;4;2;4;2;3;1;5;5;5;5;5;1;4;4;2;5;4;5;5;5;6;5;5;4;4;4;4;4;5;4;3;3;3;3;3;3;3;5;3;5;5;1;1;1;2;1;2;2;1;2;2;1;2;1;2;1;1;1;2;21;8;1;30;52;24;23;29;22;22;44;4,55555555555556;3,77777777777778;2;3,875;4;52;49
1;1;5;4;5;3;4;2;4;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;4;4;4;3;4;5;1;2;5;4;5;5;5;4;4;5;2;6;6;5;5;5;6;6;4;1;1;1;1;NA;1;1;NA;1;NA;1;88;88;2;1;2;2;5;5;4;5;2;4;5;5;5;1;2;2;4;5;2;2;4;2;5;1;5;4;2;4;2;5;1;5;4;3;3;5;1;5;2;2;5;1;4;1;5;2;4;2;2;2;4;5;2;4;4;2;5;5;4;2;5;1;2;2;4;4;2;4;2;4;5;2;4;2;5;6;6;6;6;6;5;5;1;7;5;4;4;4;3;4;1;3;3;3;4;4;4;4;4;2;2;1;2;1;2;2;1;2;2;1;2;2;1;1;1;2;1;21;8;1;23;49;30;27;41;22;21;43;4,11111111111111;4,77777777777778;2;2,5;2,8;47;44
1;1;5;4;5;4;4;4;4;5;4;5;5;5;2;NA;NA;NA;NA;NA;1;NA;NA;2;5;4;5;5;5;5;4;4;5;5;1;5;3;4;3;4;4;4;5;4;3;6;6;6;6;6;6;5;5;1;1;1;1;1;1;1;1;1;NA;3;38;96;1;1;2;4;4;4;5;4;4;4;5;5;5;1;4;2;4;4;4;4;3;3;4;2;4;5;1;5;4;2;4;5;1;5;5;5;2;4;2;5;3;3;5;4;2;5;1;5;4;1;5;5;3;5;3;3;5;5;5;1;1;5;4;1;5;4;2;5;1;5;5;4;2;5;5;7;7;5;5;5;6;5;2;6;2;5;4;3;3;3;2;2;2;3;4;4;4;4;3;2;2;2;1;1;2;2;1;2;2;1;2;1;2;2;1;2;1;23;10;1;25;46;26;27;39;23;23;46;4,66666666666667;3,88888888888889;3,75;1,875;4,9;49;47
1;1;4;2;5;5;5;3;5;5;5;5;4;4;2;NA;NA;NA;NA;NA;NA;1;NA;2;5;4;3;5;4;2;4;4;4;3;1;1;1;2;2;1;1;1;1;1;1;5;5;5;5;4;6;5;2;1;1;1;1;NA;NA;1;NA;1;NA;3;10;43;1;1;2;4;5;3;5;2;2;5;5;5;5;1;2;2;4;4;5;2;4;2;5;4;2;2;4;4;1;1;5;4;5;2;1;5;5;1;5;3;5;1;5;5;1;2;4;2;3;2;4;4;5;3;5;1;5;5;2;4;5;1;2;3;3;4;5;5;5;1;5;4;2;1;3;6;5;2;6;4;4;5;4;4;5;3;3;1;0;0;0;0;0;0;0;3;1;0;3;2;1;1;2;1;2;2;1;2;1;1;2;2;1;1;1;2;1;19;6;1;21;14;19;25;12;19;18;37;4,55555555555556;3;1,625;4,625;2,4;48;38
1;1;4;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;3;4;4;3;3;3;3;5;5;1;1;5;2;4;4;2;3;2;3;2;6;6;6;5;5;6;5;3;1;NA;1;1;NA;1;1;1;1;NA;2;94;66;1;1;2;5;5;5;5;5;5;5;5;5;5;1;2;2;4;4;3;3;4;2;3;1;5;2;4;2;1;1;5;5;4;3;3;5;1;5;3;4;4;2;5;1;5;1;5;1;3;3;3;5;3;3;3;3;4;5;3;3;4;2;1;1;5;5;2;2;2;4;4;2;4;1;5;6;7;7;6;5;7;7;7;1;7;3;3;3;4;3;1;4;4;5;4;4;4;4;4;2;2;2;2;2;1;1;1;2;2;1;2;2;1;2;1;2;1;21;8;1;30;50;24;34;28;22;20;42;4,22222222222222;4,77777777777778;2,125;3,375;2,5;54;37
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;3;3;3;3;3;3;3;3;4;1;6;6;6;6;6;6;6;6;1;1;1;1;1;1;1;1;1;NA;1;100;100;2;1;2;5;5;5;5;5;5;5;5;5;5;1;5;3;3;5;1;5;5;1;5;1;5;3;3;5;5;1;5;5;2;5;5;5;1;5;5;5;1;5;5;1;5;5;1;5;5;1;5;5;1;5;1;5;5;5;5;1;3;3;5;1;5;5;3;5;5;1;5;5;1;5;4;7;7;6;5;7;7;7;1;7;7;5;5;5;5;5;0;3;0;5;5;5;5;5;5;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;1;25;12;1;30;58;29;35;29;24;24;48;4,77777777777778;4,55555555555556;4,5;2,125;4,4;55;50
1;1;5;5;5;5;5;5;4;5;4;5;5;5;2;NA;NA;NA;1;NA;NA;NA;NA;2;5;5;4;5;4;5;5;4;5;4;1;5;4;5;4;5;5;5;4;5;5;6;5;6;5;6;6;5;6;1;NA;1;1;NA;1;NA;1;NA;NA;1;100;100;2;1;2;5;4;5;5;5;4;5;5;5;5;1;5;4;2;5;4;4;5;1;5;5;1;5;1;5;4;5;1;5;5;4;5;5;5;1;5;4;5;1;5;4;2;5;1;5;4;5;1;4;5;5;4;2;5;5;4;2;3;3;5;4;2;5;4;5;5;1;4;5;1;5;7;6;7;6;7;7;6;7;6;2;7;5;5;5;5;5;5;4;5;5;5;5;4;5;5;2;2;2;1;1;2;1;1;2;1;1;2;2;1;1;1;2;1;19;6;1;28;68;29;33;47;23;22;45;3,33333333333333;3,22222222222222;3,375;3,375;4,1;53;46
1;1;4;4;4;4;4;4;4;4;4;4;4;4;2;NA;NA;NA;1;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;2;1;4;5;5;4;5;5;5;5;5;5;5;5;6;6;4;6;3;4;NA;NA;1;1;NA;NA;NA;NA;NA;NA;2;54;58;2;1;2;4;4;4;4;4;3;3;4;2;4;1;4;3;3;2;4;4;4;2;4;4;2;4;2;4;2;5;1;4;4;4;4;4;4;2;4;4;4;2;2;4;2;4;2;4;3;5;1;4;4;4;4;2;3;4;4;2;4;2;4;4;2;4;2;4;4;2;5;4;2;2;6;5;5;3;4;5;5;4;5;3;4;4;4;3;3;4;4;4;4;4;3;4;3;4;4;1;1;2;1;1;2;2;1;2;2;1;2;1;2;2;1;1;2;22;9;1;23;52;21;23;48;18;21;39;2,77777777777778;2,88888888888889;2,875;3;3,4;44;38
1;1;3;4;5;4;5;3;4;4;5;5;5;5;2;NA;1;1;NA;NA;NA;NA;NA;2;2;3;4;4;3;4;5;4;5;4;1;4;2;3;3;5;3;3;5;5;4;5;5;6;4;3;3;4;3;NA;1;1;1;NA;NA;1;NA;NA;NA;1;65;80;2;1;2;4;4;5;3;2;3;4;4;3;4;1;4;3;3;1;1;2;3;3;4;5;1;2;4;3;4;5;1;4;3;2;1;4;3;3;4;5;4;2;4;4;2;5;1;5;5;5;1;4;3;3;4;2;5;4;4;2;3;3;2;3;3;3;4;5;4;2;2;3;3;4;3;4;6;6;7;7;6;5;4;4;4;3;3;3;4;5;5;4;4;3;3;4;5;4;3;1;1;2;1;1;2;1;2;1;1;2;1;2;1;1;1;2;1;15;2;1;21;53;27;25;37;18;15;33;3;2,77777777777778;2,875;2,75;3,4;47;38
1;1;3;4;4;4;4;3;4;4;4;4;3;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;4;4;4;1;2;4;3;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;1;NA;0;NA;NA;NA;NA;NA;NA;NA;2;99;2;2;1;2;3;3;3;3;3;3;3;3;3;3;1;3;3;3;4;2;3;3;3;3;3;3;3;3;3;3;2;4;5;3;3;3;2;2;4;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;1;1;1;2;1;2;1;1;2;2;2;1;2;22;9;1;18;56;20;20;32;16;16;32;2,88888888888889;3,44444444444444;3;2,875;3;41;40
1;1;3;3;5;1;5;1;5;5;5;3;4;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;4;5;5;5;5;5;5;5;1;2;1;3;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;1;1;1;1;NA;NA;1;NA;1;NA;1;80;85;1;1;2;5;5;5;5;5;5;5;5;5;5;1;3;2;4;5;1;5;5;1;5;1;5;3;3;5;3;1;5;5;3;4;3;3;1;5;1;3;5;1;5;1;5;4;2;5;1;2;4;4;2;5;4;2;5;5;5;1;5;1;4;2;4;3;2;3;5;1;3;2;4;3;5;5;4;5;5;5;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;1;2;25;12;1;30;42;24;21;20;12;12;24;4,22222222222222;4,55555555555556;2,25;1,875;3,5;41;48
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;1;NA;1;NA;1;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;1;1;1;1;NA;1;1;NA;1;NA;1;100;100;2;1;2;5;5;5;5;5;5;5;5;5;5;1;4;1;5;5;1;5;1;5;5;1;5;5;1;5;5;1;5;5;3;5;5;5;1;5;1;5;1;5;5;1;5;5;1;5;5;1;5;4;1;5;4;2;5;5;5;1;5;1;5;1;5;5;1;5;2;4;5;1;5;5;7;7;7;7;7;7;7;5;1;7;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;1;2;25;12;1;30;63;35;30;50;24;24;48;5;4,88888888888889;4,5;1,25;4,5;55;50
1;1;5;4;4;4;4;5;5;5;4;4;4;4;2;1;NA;1;NA;NA;NA;NA;NA;2;5;5;4;4;4;4;4;5;5;4;1;5;4;4;4;4;4;4;5;4;4;6;5;5;5;6;6;6;6;1;NA;1;1;1;NA;NA;NA;NA;NA;4;55;55;1;1;2;5;5;4;4;4;5;5;5;4;4;1;4;4;2;5;5;5;5;1;5;5;1;4;2;4;4;5;1;5;5;5;5;4;4;2;5;5;5;1;4;4;2;4;2;4;4;5;1;5;4;4;4;2;4;4;4;2;5;1;5;5;1;5;4;4;4;2;4;4;2;5;7;7;6;6;7;6;7;7;6;2;7;5;5;4;4;4;5;4;4;4;4;4;4;5;5;1;1;2;2;1;2;1;2;1;1;2;1;1;2;2;1;1;2;19;6;1;27;61;28;34;42;23;22;45;2,88888888888889;3,44444444444444;3,25;3,625;3,9;48;44
